,word,i,syn0,syn1,syn2,syn3,syn4,syn5,syn6,syn7,syn8,syn9,syn10,syn11,syn12,syn13,syn14,syn15,syn16,syn17,syn18,syn19,syn20,syn21,syn22,syn23,syn24,syn25,syn26,syn27,syn28,syn29,syn30,syn31,syn32,syn33,syn34,syn35,syn36,syn37,syn38,syn39,syn40,syn41,syn42,syn43,syn44,syn45,syn46,syn47,syn48,syn49,syn50,syn51,syn52,syn53,syn54,syn55,syn56,syn57,syn58,syn59,syn60,syn61,syn62,syn63,syn64,syn65,syn66,syn67,syn68,syn69,syn70,syn71,syn72,syn73,syn74,syn75,syn76,syn77,syn78,syn79,syn80,syn81,syn82,syn83,syn84,syn85,syn86,syn87,syn88,syn89,syn90,syn91,syn92,syn93,syn94,syn95,syn96,syn97,syn98,syn99,syn100,syn101,syn102,syn103,syn104,syn105,syn106,syn107,syn108,syn109,syn110,syn111,syn112,syn113,syn114,syn115,syn116,syn117,syn118,syn119,syn120,syn121,syn122,syn123,syn124,syn125,syn126,syn127,syn128,syn129,syn130,syn131,syn132,syn133,syn134,syn135,syn136,syn137,syn138,syn139,syn140,syn141,syn142,syn143,syn144,syn145,syn146,syn147,syn148,syn149,syn150,syn151,syn152,syn153,syn154,syn155,syn156,syn157,syn158,syn159,syn160,syn161,syn162,syn163,syn164,syn165,syn166,syn167,syn168,syn169,syn170,syn171,syn172,syn173,syn174,syn175,syn176,syn177,syn178,syn179,syn180,syn181,syn182,syn183,syn184,syn185,syn186,syn187,syn188,syn189,syn190,syn191,syn192,syn193,syn194,syn195,syn196,syn197,syn198,syn199,syn200,syn201,syn202,syn203,syn204,syn205,syn206,syn207,syn208,syn209,syn210,syn211,syn212,syn213,syn214,syn215,syn216,syn217,syn218,syn219,syn220,syn221,syn222,syn223,syn224,syn225,syn226,syn227,syn228,syn229,syn230,syn231,syn232,syn233,syn234,syn235,syn236,syn237,syn238,syn239,syn240,syn241,syn242,syn243,syn244,syn245,syn246,syn247,syn248,syn249,syn250,syn251,syn252,syn253,syn254,syn255,syn256,syn257,syn258,syn259,syn260,syn261,syn262,syn263,syn264,syn265,syn266,syn267,syn268,syn269,syn270,syn271,syn272,syn273,syn274,syn275,syn276,syn277,syn278,syn279,syn280,syn281,syn282,syn283,syn284,syn285,syn286,syn287,syn288,syn289,syn290,syn291,syn292,syn293,syn294,syn295,syn296,syn297,syn298,syn299,syn300,syn301,syn302,syn303,syn304,syn305,syn306,syn307,syn308,syn309,syn310,syn311,syn312,syn313,syn314,syn315,syn316,syn317,syn318,syn319,syn320,syn321,syn322,syn323,syn324,syn325,syn326,syn327,syn328,syn329,syn330,syn331,syn332,syn333,syn334,syn335,syn336,syn337,syn338,syn339,syn340,syn341,syn342,syn343,syn344,syn345,syn346,syn347,syn348,syn349,syn350,syn351,syn352,syn353,syn354,syn355,syn356,syn357,syn358,syn359,syn360,syn361,syn362,syn363,syn364,syn365,syn366,syn367,syn368,syn369,syn370,syn371,syn372,syn373,syn374,syn375,syn376,syn377,syn378,syn379,syn380,syn381,syn382,syn383,syn384,syn385,syn386,syn387,syn388,syn389,syn390,syn391,syn392,syn393,syn394,syn395,syn396,syn397,syn398,syn399,syn400,syn401,syn402,syn403,syn404,syn405,syn406,syn407,syn408,syn409,syn410,syn411,syn412,syn413,syn414,syn415,syn416,syn417,syn418,syn419,syn420,syn421,syn422,syn423,syn424,syn425,syn426,syn427,syn428,syn429,syn430,syn431,syn432,syn433,syn434,syn435,syn436,syn437,syn438,syn439,syn440,syn441,syn442,syn443,syn444,syn445,syn446,syn447,syn448,syn449,syn450,syn451,syn452,syn453,syn454,syn455,syn456,syn457,syn458,syn459,syn460,syn461,syn462,syn463,syn464,syn465,syn466,syn467,syn468,syn469,syn470,syn471,syn472,syn473,syn474,syn475,syn476,syn477,syn478,syn479,syn480,syn481,syn482,syn483,syn484,syn485,syn486,syn487,syn488,syn489,syn490,syn491,syn492,syn493,syn494,syn495,syn496,syn497,syn498,syn499,syn500,syn501,syn502,syn503,syn504,syn505,syn506,syn507,syn508,syn509,syn510,syn511,syn512,syn513,syn514,syn515,syn516,syn517,syn518,syn519,syn520,syn521,syn522,syn523,syn524,syn525,syn526,syn527,syn528,syn529,syn530,syn531,syn532,syn533,syn534,syn535,syn536,syn537,syn538,syn539,syn540,syn541,syn542,syn543,syn544,syn545,syn546,syn547,syn548,syn549,syn550,syn551,syn552,syn553,syn554,syn555,syn556,syn557,syn558,syn559,syn560,syn561,syn562,syn563,syn564,syn565,syn566,syn567,syn568,syn569,syn570,syn571,syn572,syn573,syn574,syn575,syn576,syn577,syn578,syn579,syn580,syn581,syn582,syn583,syn584,syn585,syn586,syn587,syn588,syn589,syn590,syn591,syn592,syn593,syn594,syn595,syn596,syn597,syn598,syn599,syn600,syn601,syn602,syn603,syn604,syn605,syn606,syn607,syn608,syn609,syn610,syn611,syn612,syn613,syn614,syn615,syn616,syn617,syn618,syn619,syn620,syn621,syn622,syn623,syn624,syn625,syn626,syn627,syn628,syn629,syn630,syn631,syn632,syn633,syn634,syn635,syn636,syn637,syn638,syn639,syn640,syn641,syn642,syn643,syn644,syn645,syn646,syn647,syn648,syn649,syn650,syn651,syn652,syn653,syn654,syn655,syn656,syn657,syn658,syn659,syn660,syn661,syn662,syn663,syn664,syn665,syn666,syn667,syn668,syn669,syn670,syn671,syn672,syn673,syn674,syn675,syn676,syn677,syn678,syn679,syn680,syn681,syn682,syn683,syn684,syn685,syn686,syn687,syn688,syn689,syn690,syn691,syn692,syn693,syn694,syn695,syn696,syn697,syn698,syn699,syn700,syn701,syn702,syn703,syn704,syn705,syn706,syn707,syn708,syn709,syn710,syn711,syn712,syn713,syn714,syn715,syn716,syn717,syn718,syn719,syn720,syn721,syn722,syn723,syn724,syn725,syn726,syn727,syn728,syn729,syn730,syn731,syn732,syn733,syn734,syn735,syn736,syn737,syn738,syn739,syn740,syn741,syn742,syn743,syn744,syn745,syn746,syn747,syn748,syn749,syn750,syn751,syn752,syn753,syn754,syn755,syn756,syn757,syn758,syn759,syn760,syn761,syn762,syn763,syn764,syn765,syn766,syn767,syn768,syn769,syn770,syn771,syn772,syn773,syn774,syn775,syn776,syn777,syn778,syn779,syn780,syn781,syn782,syn783,syn784,syn785,syn786,syn787,syn788,syn789,syn790,syn791,syn792,syn793,syn794,syn795,syn796,syn797,syn798,syn799,syn800,syn801,syn802,syn803,syn804,syn805,syn806,syn807,syn808,syn809,syn810,syn811,syn812,syn813,syn814,syn815,syn816,syn817,syn818,syn819,syn820,syn821,syn822,syn823,syn824,syn825,syn826,syn827,syn828,syn829,syn830,syn831,syn832,syn833,syn834,syn835,syn836,syn837,syn838,syn839,syn840,syn841,syn842,syn843,syn844,syn845,syn846,syn847,syn848,syn849,syn850,syn851,syn852,syn853,syn854,syn855,syn856,syn857,syn858,syn859,syn860,syn861,syn862,syn863,syn864,syn865,syn866,syn867,syn868,syn869,syn870,syn871,syn872,syn873,syn874,syn875,syn876,syn877,syn878,syn879,syn880,syn881,syn882,syn883,syn884,syn885,syn886,syn887,syn888,syn889,syn890,syn891,syn892,syn893,syn894,syn895,syn896,syn897,syn898,syn899,syn900,syn901,syn902,syn903,syn904,syn905,syn906,syn907,syn908,syn909,syn910,syn911,syn912,syn913,syn914,syn915,syn916,syn917,syn918,syn919,syn920,syn921,syn922,syn923,syn924,syn925,syn926,syn927,syn928,syn929,syn930,syn931,syn932,syn933,syn934,syn935,syn936,syn937,syn938,syn939,syn940,syn941,syn942,syn943,syn944,syn945,syn946,syn947,syn948,syn949,syn950,syn951,syn952,syn953,syn954,syn955,syn956,syn957,syn958,syn959,syn960,syn961,syn962,syn963,syn964,syn965,syn966,syn967,syn968,syn969,syn970,syn971,syn972,syn973,syn974,syn975,syn976,syn977,syn978,syn979,syn980,syn981,syn982,syn983,syn984,syn985,syn986,syn987,syn988,syn989,syn990,syn991,syn992,syn993,syn994,syn995,syn996,syn997,syn998,syn999,syn1000,syn1001,syn1002,syn1003,syn1004,syn1005,syn1006,syn1007,syn1008,syn1009,syn1010,syn1011,syn1012,syn1013,syn1014,syn1015,syn1016,syn1017,syn1018,syn1019,syn1020,syn1021,syn1022,syn1023,syn1024,syn1025,syn1026,syn1027,syn1028,syn1029,syn1030,syn1031,syn1032,syn1033,syn1034,syn1035,syn1036,syn1037,syn1038,syn1039,syn1040,syn1041,syn1042,syn1043,syn1044,syn1045,syn1046,syn1047,syn1048,syn1049,syn1050,syn1051,syn1052,syn1053,syn1054,syn1055,syn1056,syn1057,syn1058,syn1059,syn1060,syn1061,syn1062,syn1063,syn1064,syn1065,syn1066,syn1067,syn1068,syn1069,syn1070,syn1071,syn1072,syn1073,syn1074,syn1075,syn1076,syn1077,syn1078,syn1079,syn1080,syn1081,syn1082,syn1083,syn1084,syn1085,syn1086,syn1087,syn1088,syn1089,syn1090,syn1091,syn1092,syn1093,syn1094,syn1095,syn1096,syn1097,syn1098,syn1099,syn1100,syn1101,syn1102,syn1103,syn1104,syn1105,syn1106,syn1107,syn1108,syn1109,syn1110,syn1111,syn1112,syn1113,syn1114,syn1115,syn1116,syn1117,syn1118,syn1119,syn1120,syn1121,syn1122,syn1123,syn1124,syn1125,syn1126,syn1127,syn1128,syn1129,syn1130,syn1131,syn1132,syn1133,syn1134,syn1135,syn1136,syn1137,syn1138,syn1139,syn1140,syn1141,syn1142,syn1143,syn1144,syn1145,syn1146,syn1147,syn1148,syn1149,syn1150,syn1151,syn1152,syn1153,syn1154,syn1155,syn1156,syn1157,syn1158,syn1159,syn1160,syn1161,syn1162,syn1163,syn1164,syn1165,syn1166,syn1167,syn1168,syn1169,syn1170,syn1171,syn1172,syn1173,syn1174,syn1175,syn1176,syn1177,syn1178,syn1179,syn1180,syn1181,syn1182,syn1183,syn1184,syn1185,syn1186,syn1187,syn1188,syn1189,syn1190,syn1191,syn1192,syn1193,syn1194,syn1195,syn1196,syn1197,syn1198,syn1199,syn1200,syn1201,syn1202,syn1203,syn1204,syn1205,syn1206,syn1207,syn1208,syn1209,syn1210,syn1211,syn1212,syn1213,syn1214,syn1215,syn1216,syn1217,syn1218,syn1219,syn1220,syn1221,syn1222,syn1223,syn1224,syn1225,syn1226,syn1227,syn1228,syn1229,syn1230,syn1231,syn1232,syn1233,syn1234,syn1235,syn1236,syn1237,syn1238,syn1239,syn1240,syn1241,syn1242,syn1243,syn1244,syn1245,syn1246,syn1247,syn1248,syn1249,syn1250,syn1251,syn1252,syn1253,syn1254,syn1255,syn1256,syn1257,syn1258,syn1259,syn1260,syn1261,syn1262,syn1263,syn1264,syn1265,syn1266,syn1267,syn1268,syn1269,syn1270,syn1271,syn1272,syn1273,syn1274,syn1275,syn1276,syn1277,syn1278,syn1279,syn1280,syn1281,syn1282,syn1283,syn1284,syn1285,syn1286,syn1287,syn1288,syn1289,syn1290,syn1291,syn1292,syn1293,syn1294,syn1295,syn1296,syn1297,syn1298,syn1299,syn1300,syn1301,syn1302,syn1303,syn1304,syn1305,syn1306,syn1307,syn1308,syn1309,syn1310,syn1311,syn1312,syn1313,syn1314,syn1315,syn1316,syn1317,syn1318,syn1319,syn1320
0,Articulate,0,eloquent,fluent,coherent,expressive,communicative,intelligible,effective,persuasive,vocal,clear,lucid,understandable,cogent,well-spoken,comprehensible,grandiloquent,illuminating,magniloquent,silver-tongued,smooth-spoken,smooth-tongued,well-expressed,convincing,plausible,rational,glib,logical,sound,smooth-talking,reasonable,vivid,reasoned,voluble,loquacious,relevant,meaningful,well-founded,well reasoned,valid,compelling,powerful,systematic,strong,slick,influential,telling,easy,fast-talking,ready,consistent,orderly,facund,urbane,insincere,methodical,credible,facile,flip,authoritative,weighty,quick,suave,slippery,graceful,artful,pertinent,satisfying,irresistible,talkative,vocative,garrulous,hot-air,smooth operator,unanswerable,puissant,well-grounded,significant,well organized,nicely spoken,revelatory,descriptive,analytical,oratorical,analytic,fathomable,apprehensible,mellifluent,mellifluous,comprehendible,smooth,witty,well-crafted,refined,good,organizedUS,consequent,polite,pat,graphic,sensible,organisedUK,neat,silky,sententious,disingenuous,well-versed,rhetorical,joined-up,flippant,simplistic,superficial,oversimplified,shallow,thought through,posh-sounding,sweet-talking,with the gift of the gab,having kissed the Blarney Stone,hard to resist,well expressed,well spoken,efficient,well-turned,capable,striking,moving,able,impactful,sufficient,successful,enthusiastic,charming,hard-hitting,mighty,direct,on the ball,aggressive,theatric,energetic,histrionical,trenchant,exciting,vehement,definitive,important,acute,punchy,emphatic,performant,imposing,dramatic,grand,material,powerhouse,high-powered,forceful,conclusive,potent,efficacious,impressive,justified,solid,forcible,decisive,satisfactory,urgent,inducing,momentous,consequential,suasive,compulsive,convictive,apt,apposite,fitting,effectual,believable,swaying,incisive,dynamic,impelling,reliable,realistic,firm,incontestable,formidable,affecting,stimulating,assuasive,acceptable,sharp,coercive,winning,great,enticing,seductive,pithy,indubitable,vigorous,competent,intelligent,categorical,assured,useful,well-defined,unequivocal,dominant,incontrovertible,inspiring,probable,unassailable,commanding,stringent,touching,controlling,alluring,motivating,irrefutable,unmistakable,motivational,authentic,provocative,trustworthy,justifiable,substantial,constraining,elemental,gutsy,electric,suasory,just,clear-cut,well-established,sustainable,defensible,supportable,crystalline,congruent,legit,viable,grounded,critical,true,workable,coming on strong,pragmatic,stirring,unambiguous,perspicuous,bona fide,legitimate,undisputed,distinct,infallible,robust,intuitive,ingenious,insightful,productive,impactive,eventful,high-performing,responsive,undeniable,animated,vivacious,zestful,reassuring,passionate,likely,possible,evident,in-your-face,zappy,insistent,overpowering,presumable,succinct,terse,obvious,verisimilar,salient,admissible,decided,colourable,trusty,tenable,believeable,pivotal,inspirational,crucial,dependable,hopeful,instrumental,appropriate,correct,warrantable,genuine,warranted,proper,fair,true-to-life,carrying conviction,rousing,verifiable,dinkum,rightful,accepted,swayful,guiding,masterful,pointed,contributory,operative,formative,far-reaching,pukka,real,acknowledged,inveigling,actuating,luring,wheedling,uncompromising,tough,central,not taking no for an answer,honest,frank,blunt,forthright,unsparing,encouraging,fateful,straight-talking,condemnatory,leading,reigning,imperious,demonstrative,assertive,domineering,regnant,transcendent,prominent,surpassing,superior,supreme,responsible,considerable,animating,monumental,purposeful,strongly worded,upfront,dynamical,bullish,detailed,explicit,towering,no holds barred,all out,pulling no punches,hard,fearsome,invincible,ball of fire,not beating about the bush,straight from the shoulder,lively,pictorial,illustrative,picturesque,uninhibited,shocking,lurid,rich,startling,colourfulUK,heavy-duty,high-level,redoubtable,high-octane,eminent,visual,delineated,in control,photographic,well-drawn,highly coloured,right,well drawn,figurative,well defined,lifelike,colorfulUS,definite,full,well delineated,precise,concrete,prudent,proven,balanced,perceptive,sane,deductive,commonsensical,accurate,maintainable,defendable,confirmed,informed,arguable,astute,leaving nothing to the imagination,practical,germane,determinative,levelheaded,discerning,commonsense,vindicable,stable,sober,commonsensible,uncorrupted,intellectual,kosher,attested,tested,well-reasoned,well-advised,well grounded,well thought out,well advised,able to hold water,down-to-earth,holding water,matter-of-fact,clear-headed,top,talented,major league,excellent,earth-shattering,of use,top-notch,number-one,stupendous,big time,big-league,epoch-making,splendid,splendorous,of value,big-time,ultimate,major-league,skookum,top-drawer,major,big league,earthshaking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Articulate,1,talkative,chatty,loquacious,garrulous,gabby,verbose,conversational,gossipy,mouthy,talky,effusive,communicative,voluble,windy,gushing,chattering,motormouthed,wordy,blabby,multiloquent,gassy,prolix,gossiping,multiloquous,babbling,chattery,glib,blathering,vocal,rambling,yakking,fluent,profuse,gibbering,outgoing,loudmouthed,eloquent,slick,smooth,verbal,outspoken,rattling,drivellous,long-winded,big-mouthed,loose-lipped,with the gift of the gab,having kissed the blarney stone,full of hot air,excessively communicative,able to talk the hind legs off a donkey,expansive,forthcoming,prattling,jabbering,silver-tongued,unreserved,open,gobby,wittering,vociferous,bigmouthed,running on,having kissed the Blarney Stone,blessed with the gift of the gab,fluid,flowing,elegant,discursive,diffuse,circumlocutory,circuitous,pleonastic,logorrheic,expressive,lengthy,protracted,repetitious,tedious,yacking,periphrastic,tautological,tortuous,bombastic,palaverous,informative,uninhibited,demonstrative,meandering,redundant,ambagious,long-drawn-out,unrestrained,conversable,prating,newsy,extroverted,free,prolonged,overlong,digressive,extrovert,motormouth,indiscreet,gaseous,tonguey,yakkity,prosy,yakky,wind-bag,loose-tongued,logorrhoeic,flap jaw,turgid,sesquipedalian,noisy,frank,taletelling,ranting,over-talkative,empty,enlightening,communicable,blabbermouth,plainspoken,long,ordinary,intimate,familiar,everyday,spoken,candid,interminable,cooperative,helpful,obliging,running on at the mouth,boring,nosy,maundering,wearisome,free-spoken,tiresome,waffly,flatulent,inflated,full of verbiage,unsuppressed,unconstrained,unrepressed,rhapsodic,lyrical,windbag,all jaw,big mouthed,affable,warm,wandering,repetitive,exuberant,boisterous,unselfconscious,indirect,convoluted,involved,ebullient,loud,touchy-feely,orotund,pompous,flowery,magniloquent,fustian,grandiloquent,rhetorical,tautologous,repeating,pretentious,full of air,having kissed the Blarney stone,notorious,telltale,much in evidence,staring you in the face,out in the open,make no bones,under one's nose,emphatic,crisp,hard and fast,sharply defined,exposed,public,unique,obtrusive,penetrable,right under your nose,written all over one,runaway,assured,inimitable,decisive,spelled out,scrutable,for certain,as plain as daylight,straight,in the bag,cinched,for sure,on ice,guaranteed,unalterable,uncontestable,undisputable,imaginable,glanceable,no catch,black and white,no strings attached,no fine print,no holds barred,nailed-on,straight from the shoulder,straight out,black-and-white,appreciable,stark,profound,notable,credible,plausible,ostensible,seeming,remarkable,deep,believable,colorable,intense,arresting,staring one in the face,logorrhoeic,palaverous,tautologous,repeating,big-mouthed,full of air,with the gift of the gab,having kissed the Blarney stone,converse,moan,groan,open your mouth,chat,find expression for,codify,systematiseUK,give rundown,chime in,be specific about,give blow-by-blow,advance,dress up,preconize,remark on,refer to,allude to,spell,intend,take the wraps off,have your say,advocate,mime,reply,speak of,call out,ring out,asservate,inflect,intonate,touch on,bring up,state clearly,break silence,yell,reassert,allegate,roar,reaffirm,give form to,leak,say insincerely,illustrate,confide,noise abroad,blazon abroad,stand for,attest to,provide details,evoke,catalogueUK,make out,give utterance,give expression,speak out,bring forward,give testimony,lay down,bear witness,add up to,say for form's sake,tell of,press,attest,tell information,conjure up,give the facts,spill the beans,offer,contend,vouch,protest,plead,predicate,provide details of,catalogUS,paint in words,give the facts on,give a rundown of,recap,run through,give details on,inform of,advise of,give a description of,account for,paint a word picture of,quote,retell,perorate,swear,pipe,read,regurgitate,murmur,evince,ejaculate,portray,chin,chime,depict,give words to,charge,enlighten,apprise,unmask,unbosom,advise,brief,familiarizeUS,uncover,uncloak,acquaint,bare,delineate,unveil,unfold,go on and on,get off your chest,signify,spin,paint,retail,level,sketch,gossip,familiariseUK,verse,clear,weave,make clear,catch up,leave word,call upon,give evidence of,be evidence of,let slip,lay open,tell on,put before,let on about,spit it out,give facts,wise up,prattle,natter,babble,prate,witter,blather,jabber,palaver,cackle,chaffer,rabbit,patter,chunter,gabble,break,earbash,drone,rattle,run on,chant,rhapsodiseUK,twitter,rhapsodizeUS,visit,give voice,rattle on,ventriloquize,express oneself,blether,go on,turn over,flap one's tongue,talk one's leg off,run off at the mouth,betray,introduce,blurt out,demonstrate,promote,manifest,put out,register,hype,tout,puff,drum,lay bare,decree,concede,call attention to,discover,bring to public notice,plug,call,bruit,own up,lay out,ballyhoo,flaunt,bruit about,distribute,propagandizeUS,give notice of,come clean,propagandiseUK,bring to public attention,make plain,adduce,recognizeUS,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
